,sub_num,prt,prt_rel_om,leave_thresh,opt_prt_om,gender,age,block,galaxy,switch,planet_n,num_in_gal,planet_n_norm,agez,age_group
0,84,1,-6,51.5,7,male,14.75,2,rich,switch,18,0,-0.28376537797781376,-0.4076023803220957,adolescent
0,84,5,3,10.5,2,male,14.75,3,neutral,switch,20,0,-0.1286403046832756,-0.4076023803220957,adolescent
0,84,3,-4,73.0,7,male,14.75,3,rich,switch,21,0,-0.05107776803600657,-0.4076023803220957,adolescent
0,84,2,0,75.5,2,male,14.75,3,neutral,switch,22,0,0.02648476861126249,-0.4076023803220957,adolescent
0,84,4,2,20.0,2,male,14.75,3,neutral,no_switch,23,1,0.10404730525853155,-0.4076023803220957,adolescent
0,84,4,2,17.5,2,male,14.75,3,neutral,no_switch,24,2,0.1816098419058006,-0.4076023803220957,adolescent
0,84,3,1,34.5,2,male,14.75,3,neutral,no_switch,25,3,0.2591723785530697,-0.4076023803220957,adolescent
0,84,4,-4,65.5,8,male,14.75,3,rich,switch,26,0,0.3367349152003387,-0.4076023803220957,adolescent
0,84,5,-2,52.0,7,male,14.75,3,rich,no_switch,27,1,0.4142974518476078,-0.4076023803220957,adolescent
0,84,2,0,68.0,2,male,14.75,3,neutral,switch,28,0,0.49185998849487683,-0.4076023803220957,adolescent
0,84,1,-1,47.5,2,male,14.75,3,neutral,no_switch,29,1,0.5694225251421459,-0.4076023803220957,adolescent
0,84,3,-3,70.5,6,male,14.75,3,rich,switch,30,0,0.646985061789415,-0.4076023803220957,adolescent
0,84,2,0,57.0,2,male,14.75,4,poor,switch,32,0,0.8021101350839531,-0.4076023803220957,adolescent
0,84,2,0,69.0,2,male,14.75,4,poor,no_switch,33,1,0.8796726717312221,-0.4076023803220957,adolescent
0,84,2,0,56.0,2,male,14.75,4,poor,no_switch,34,2,0.9572352083784912,-0.4076023803220957,adolescent
0,84,2,-4,89.5,6,male,14.75,4,rich,switch,35,0,1.0347977450257602,-0.4076023803220957,adolescent
0,84,3,-3,71.0,6,male,14.75,4,rich,no_switch,36,1,1.1123602816730294,-0.4076023803220957,adolescent
0,84,4,-2,53.0,6,male,14.75,4,rich,no_switch,37,2,1.1899228183202983,-0.4076023803220957,adolescent
0,84,2,-3,92.0,5,male,14.75,4,rich,no_switch,38,3,1.2674853549675673,-0.4076023803220957,adolescent
0,84,2,-3,84.0,5,male,14.75,4,rich,no_switch,39,4,1.3450478916148365,-0.4076023803220957,adolescent
0,84,5,-1,46.0,6,male,14.75,4,rich,no_switch,40,5,1.4226104282621055,-0.4076023803220957,adolescent
0,84,2,0,61.0,2,male,14.75,4,poor,switch,41,0,1.5001729649093747,-0.4076023803220957,adolescent
0,84,2,0,62.5,2,male,14.75,4,poor,no_switch,42,1,1.5777355015566437,-0.4076023803220957,adolescent
0,84,3,-3,66.5,6,male,14.75,4,rich,switch,43,0,1.6552980382039126,-0.4076023803220957,adolescent
0,85,4,2,3.0,2,male,12.26,1,poor,no_switch,0,0,-1.6491328002863865,-0.8736213563459402,child
0,85,4,2,2.5,2,male,12.26,1,poor,no_switch,1,1,-1.5619539738395292,-0.8736213563459402,child
0,85,3,0,37.0,3,male,12.26,1,neutral,switch,2,0,-1.4747751473926718,-0.8736213563459402,child
0,85,3,1,33.0,2,male,12.26,1,neutral,no_switch,3,1,-1.3875963209458144,-0.8736213563459402,child
0,85,3,1,32.0,2,male,12.26,1,neutral,no_switch,4,2,-1.3004174944989568,-0.8736213563459402,child
0,85,7,1,32.5,6,male,12.26,1,rich,switch,5,0,-1.2132386680520995,-0.8736213563459402,child
0,85,6,0,36.0,6,male,12.26,1,rich,no_switch,6,1,-1.126059841605242,-0.8736213563459402,child
0,85,6,0,36.0,6,male,12.26,1,rich,no_switch,7,2,-1.0388810151583845,-0.8736213563459402,child
0,85,2,0,61.0,2,male,12.26,1,poor,switch,8,0,-0.9517021887115271,-0.8736213563459402,child
0,85,2,0,53.0,2,male,12.26,1,poor,no_switch,9,1,-0.8645233622646696,-0.8736213563459402,child
0,85,3,1,13.5,2,male,12.26,2,poor,no_switch,11,3,-0.6901657093709548,-0.8736213563459402,child
0,85,3,1,11.5,2,male,12.26,2,poor,no_switch,12,4,-0.6029868829240974,-0.8736213563459402,child
0,85,2,0,61.5,2,male,12.26,2,poor,no_switch,13,5,-0.5158080564772399,-0.8736213563459402,child
0,85,7,1,29.5,6,male,12.26,2,rich,switch,14,0,-0.4286292300303825,-0.8736213563459402,child
0,85,5,0,42.0,5,male,12.26,2,rich,no_switch,15,1,-0.3414504035835251,-0.8736213563459402,child
0,85,6,0,35.0,6,male,12.26,2,rich,no_switch,16,2,-0.25427157713666765,-0.8736213563459402,child
0,85,6,0,39.5,6,male,12.26,2,rich,no_switch,17,3,-0.1670927506898102,-0.8736213563459402,child
0,85,6,0,38.5,6,male,12.26,2,rich,no_switch,18,4,-0.07991392424295275,-0.8736213563459402,child
0,85,3,1,35.0,2,male,12.26,2,neutral,switch,19,0,0.007264902203904683,-0.8736213563459402,child
0,85,3,1,35.5,2,male,12.26,3,neutral,switch,21,0,0.18162255509761957,-0.8736213563459402,child
0,85,7,1,32.0,6,male,12.26,3,rich,switch,22,0,0.26880138154447697,-0.8736213563459402,child
0,85,3,1,35.5,2,male,12.26,3,neutral,switch,23,0,0.35598020799133445,-0.8736213563459402,child
0,85,4,2,19.5,2,male,12.26,3,neutral,no_switch,24,1,0.4431590344381919,-0.8736213563459402,child
0,85,4,1,24.0,3,male,12.26,3,neutral,no_switch,25,2,0.5303378608850493,-0.8736213563459402,child
0,85,3,1,35.5,2,male,12.26,3,neutral,no_switch,26,3,0.6175166873319068,-0.8736213563459402,child
0,85,7,1,32.5,6,male,12.26,3,rich,switch,27,0,0.7046955137787642,-0.8736213563459402,child
0,85,8,2,22.0,6,male,12.26,3,rich,no_switch,28,1,0.7918743402256216,-0.8736213563459402,child
0,85,3,1,36.0,2,male,12.26,3,neutral,switch,29,0,0.879053166672479,-0.8736213563459402,child
0,85,2,0,55.5,2,male,12.26,4,poor,switch,31,0,1.053410819566194,-0.8736213563459402,child
0,85,2,0,58.5,2,male,12.26,4,poor,no_switch,32,1,1.1405896460130514,-0.8736213563459402,child
0,85,3,1,15.0,2,male,12.26,4,poor,no_switch,33,2,1.2277684724599087,-0.8736213563459402,child
0,85,8,2,24.0,6,male,12.26,4,rich,switch,34,0,1.3149472989067663,-0.8736213563459402,child
0,85,7,1,32.0,6,male,12.26,4,rich,no_switch,35,1,1.4021261253536237,-0.8736213563459402,child
0,85,8,2,25.5,6,male,12.26,4,rich,no_switch,36,2,1.489304951800481,-0.8736213563459402,child
0,85,9,4,18.0,5,male,12.26,4,rich,no_switch,37,3,1.5764837782473387,-0.8736213563459402,child
0,85,7,2,31.0,5,male,12.26,4,rich,no_switch,38,4,1.663662604694196,-0.8736213563459402,child
0,86,3,1,13.5,2,female,10.44,1,poor,no_switch,0,0,-1.6573751234315346,-1.214245668138469,child
0,86,2,0,67.5,2,female,10.44,1,poor,no_switch,1,1,-1.5743971857630255,-1.214245668138469,child
0,86,3,1,40.5,2,female,10.44,1,neutral,switch,2,0,-1.4914192480945165,-1.214245668138469,child
0,86,3,1,40.0,2,female,10.44,1,neutral,no_switch,3,1,-1.4084413104260076,-1.214245668138469,child
0,86,3,1,37.0,2,female,10.44,1,neutral,no_switch,4,2,-1.3254633727574987,-1.214245668138469,child
0,86,8,2,28.0,6,female,10.44,1,rich,switch,5,0,-1.2424854350889896,-1.214245668138469,child
0,86,8,2,29.0,6,female,10.44,1,rich,no_switch,6,1,-1.1595074974204806,-1.214245668138469,child
0,86,6,2,29.0,4,female,10.44,1,rich,no_switch,7,2,-1.0765295597519717,-1.214245668138469,child
0,86,2,0,58.0,2,female,10.44,1,poor,switch,8,0,-0.9935516220834627,-1.214245668138469,child
0,86,2,0,51.5,2,female,10.44,1,poor,no_switch,9,1,-0.9105736844149537,-1.214245668138469,child
0,86,3,1,17.5,2,female,10.44,2,poor,no_switch,11,3,-0.7446178090779357,-1.214245668138469,child
0,86,2,0,54.5,2,female,10.44,2,poor,no_switch,12,4,-0.6616398714094268,-1.214245668138469,child
0,86,2,0,66.0,2,female,10.44,2,poor,no_switch,13,5,-0.5786619337409178,-1.214245668138469,child
0,86,7,1,33.5,6,female,10.44,2,rich,switch,14,0,-0.4956839960724088,-1.214245668138469,child
0,86,6,0,36.5,6,female,10.44,2,rich,no_switch,15,1,-0.41270605840389984,-1.214245668138469,child
0,86,6,1,33.0,5,female,10.44,2,rich,no_switch,16,2,-0.3297281207353909,-1.214245668138469,child
0,86,6,0,43.5,6,female,10.44,2,rich,no_switch,17,3,-0.2467501830668819,-1.214245668138469,child
0,86,7,0,36.5,7,female,10.44,2,rich,no_switch,18,4,-0.16377224539837293,-1.214245668138469,child
0,86,3,1,37.0,2,female,10.44,2,neutral,switch,19,0,-0.08079430772986394,-1.214245668138469,child
0,86,3,1,37.5,2,female,10.44,3,neutral,switch,21,0,0.08516156760715402,-1.214245668138469,child
0,86,6,0,42.0,6,female,10.44,3,rich,switch,22,0,0.168139505275663,-1.214245668138469,child
0,86,3,1,37.5,2,female,10.44,3,neutral,switch,23,0,0.251117442944172,-1.214245668138469,child
0,86,3,1,40.5,2,female,10.44,3,neutral,no_switch,24,1,0.33409538061268096,-1.214245668138469,child
0,86,3,1,38.5,2,female,10.44,3,neutral,no_switch,25,2,0.41707331828118993,-1.214245668138469,child
0,86,3,1,41.0,2,female,10.44,3,neutral,no_switch,26,3,0.5000512559496989,-1.214245668138469,child
0,86,8,2,26.0,6,female,10.44,3,rich,switch,27,0,0.5830291936182079,-1.214245668138469,child
0,86,6,0,39.5,6,female,10.44,3,rich,no_switch,28,1,0.6660071312867168,-1.214245668138469,child
0,86,2,0,69.5,2,female,10.44,3,neutral,switch,29,0,0.7489850689552259,-1.214245668138469,child
0,86,3,1,37.0,2,female,10.44,3,neutral,no_switch,30,1,0.8319630066237348,-1.214245668138469,child
0,86,2,0,61.5,2,female,10.44,4,poor,switch,32,0,0.9979188819607527,-1.214245668138469,child
0,86,2,0,61.0,2,female,10.44,4,poor,no_switch,33,1,1.0808968196292617,-1.214245668138469,child
0,86,2,0,65.0,2,female,10.44,4,poor,no_switch,34,2,1.1638747572977708,-1.214245668138469,child
0,86,6,0,37.0,6,female,10.44,4,rich,switch,35,0,1.2468526949662797,-1.214245668138469,child
0,86,6,1,36.0,5,female,10.44,4,rich,no_switch,36,1,1.3298306326347886,-1.214245668138469,child
0,86,5,-1,50.5,6,female,10.44,4,rich,no_switch,37,2,1.4128085703032978,-1.214245668138469,child
0,86,6,0,39.5,6,female,10.44,4,rich,no_switch,38,3,1.4957865079718067,-1.214245668138469,child
0,86,6,0,42.5,6,female,10.44,4,rich,no_switch,39,4,1.5787644456403156,-1.214245668138469,child
0,86,6,0,37.5,6,female,10.44,4,rich,no_switch,40,5,1.6617423833088245,-1.214245668138469,child
0,87,5,3,0.0,2,Male,20.3,1,poor,no_switch,0,0,-1.6431580975879876,0.6311146144298467,adult
0,87,5,3,0.0,2,Male,20.3,1,poor,no_switch,1,1,-1.5302693733262174,0.6311146144298467,adult
0,87,9,6,0.5,3,Male,20.3,1,neutral,switch,2,0,-1.4173806490644474,0.6311146144298467,adult
0,87,10,7,0.5,3,Male,20.3,1,neutral,no_switch,3,1,-1.3044919248026772,0.6311146144298467,adult
0,87,6,3,2.0,3,Male,20.3,1,neutral,no_switch,4,2,-1.191603200540907,0.6311146144298467,adult
0,87,14,6,5.5,8,Male,20.3,1,rich,switch,5,0,-1.078714476279137,0.6311146144298467,adult
0,87,4,2,4.0,2,Male,20.3,2,poor,switch,7,0,-0.8529370277555965,0.6311146144298467,adult
0,87,4,2,1.5,2,Male,20.3,2,poor,no_switch,8,1,-0.7400483034938264,0.6311146144298467,adult
0,87,3,1,17.5,2,Male,20.3,2,poor,no_switch,9,2,-0.6271595792320563,0.6311146144298467,adult
0,87,10,4,12.5,6,Male,20.3,2,rich,switch,10,0,-0.5142708549702861,0.6311146144298467,adult
0,87,11,4,15.0,7,Male,20.3,2,rich,no_switch,11,1,-0.401382130708516,0.6311146144298467,adult
0,87,9,2,22.0,7,Male,20.3,2,rich,no_switch,12,2,-0.28849340644674587,0.6311146144298467,adult
0,87,9,1,24.5,8,Male,20.3,2,rich,no_switch,13,3,-0.17560468218497574,0.6311146144298467,adult
0,87,4,2,16.0,2,Male,20.3,3,neutral,switch,15,0,0.05017276633856453,0.6311146144298467,adult
0,87,7,1,28.0,6,Male,20.3,3,rich,switch,16,0,0.16306149060033467,0.6311146144298467,adult
0,87,4,1,22.5,3,Male,20.3,3,neutral,switch,17,0,0.2759502148621048,0.6311146144298467,adult
0,87,5,2,11.5,3,Male,20.3,3,neutral,no_switch,18,1,0.38883893912387496,0.6311146144298467,adult
0,87,5,2,10.0,3,Male,20.3,3,neutral,no_switch,19,2,0.5017276633856451,0.6311146144298467,adult
0,87,4,2,22.5,2,Male,20.3,3,neutral,no_switch,20,3,0.6146163876474152,0.6311146144298467,adult
0,87,11,4,15.5,7,Male,20.3,3,rich,switch,21,0,0.7275051119091853,0.6311146144298467,adult
0,87,2,0,54.5,2,Male,20.3,4,poor,switch,23,0,0.9532825604327256,0.6311146144298467,adult
0,87,3,1,10.5,2,Male,20.3,4,poor,no_switch,24,1,1.0661712846944957,0.6311146144298467,adult
0,87,2,0,52.5,2,Male,20.3,4,poor,no_switch,25,2,1.179060008956266,0.6311146144298467,adult
0,87,12,4,12.5,8,Male,20.3,4,rich,switch,26,0,1.2919487332180362,0.6311146144298467,adult
0,87,8,2,24.0,6,Male,20.3,4,rich,no_switch,27,1,1.4048374574798062,0.6311146144298467,adult
0,87,8,2,25.5,6,Male,20.3,4,rich,no_switch,28,2,1.5177261817415764,0.6311146144298467,adult
0,87,9,1,25.5,8,Male,20.3,4,rich,no_switch,29,3,1.6306149060033466,0.6311146144298467,adult
0,89,3,1,15.0,2,Male,20.77,1,poor,no_switch,0,0,-1.6679624266789455,0.7190780356070381,adult
0,89,3,1,9.5,2,Male,20.77,1,poor,no_switch,1,1,-1.5758995654661465,0.7190780356070381,adult
0,89,4,2,15.0,2,Male,20.77,1,neutral,switch,2,0,-1.4838367042533476,0.7190780356070381,adult
0,89,6,3,7.0,3,Male,20.77,1,neutral,no_switch,3,1,-1.3917738430405486,0.7190780356070381,adult
0,89,5,2,11.5,3,Male,20.77,1,neutral,no_switch,4,2,-1.2997109818277497,0.7190780356070381,adult
0,89,12,5,14.0,7,Male,20.77,1,rich,switch,5,0,-1.2076481206149507,0.7190780356070381,adult
0,89,11,4,15.5,7,Male,20.77,1,rich,no_switch,6,1,-1.1155852594021518,0.7190780356070381,adult
0,89,2,0,60.0,2,Male,20.77,2,poor,switch,8,0,-0.9314595369765539,0.7190780356070381,adult
0,89,2,0,60.5,2,Male,20.77,2,poor,no_switch,9,1,-0.839396675763755,0.7190780356070381,adult
0,89,2,0,60.0,2,Male,20.77,2,poor,no_switch,10,2,-0.747333814550956,0.7190780356070381,adult
0,89,9,2,25.5,7,Male,20.77,2,rich,switch,11,0,-0.6552709533381571,0.7190780356070381,adult
0,89,6,1,29.5,5,Male,20.77,2,rich,no_switch,12,1,-0.5632080921253582,0.7190780356070381,adult
0,89,7,1,26.5,6,Male,20.77,2,rich,no_switch,13,2,-0.4711452309125592,0.7190780356070381,adult
0,89,7,1,28.0,6,Male,20.77,2,rich,no_switch,14,3,-0.3790823696997603,0.7190780356070381,adult
0,89,7,1,32.0,6,Male,20.77,2,rich,no_switch,15,4,-0.28701950848696134,0.7190780356070381,adult
0,89,3,1,36.5,2,Male,20.77,3,neutral,no_switch,17,1,-0.10289378606136348,0.7190780356070381,adult
0,89,6,0,38.0,6,Male,20.77,3,rich,switch,18,0,-0.010830924848564542,0.7190780356070381,adult
0,89,3,1,45.5,2,Male,20.77,3,neutral,switch,19,0,0.0812319363642344,0.7190780356070381,adult
0,89,3,1,41.5,2,Male,20.77,3,neutral,no_switch,20,1,0.17329479757703334,0.7190780356070381,adult
0,89,3,1,39.5,2,Male,20.77,3,neutral,no_switch,21,2,0.26535765878983225,0.7190780356070381,adult
0,89,3,1,45.0,2,Male,20.77,3,neutral,no_switch,22,3,0.3574205200026312,0.7190780356070381,adult
0,89,6,1,33.0,5,Male,20.77,3,rich,switch,23,0,0.44948338121543013,0.7190780356070381,adult
0,89,7,1,33.5,6,Male,20.77,3,rich,no_switch,24,1,0.5415462424282291,0.7190780356070381,adult
0,89,3,1,38.5,2,Male,20.77,3,neutral,switch,25,0,0.6336091036410281,0.7190780356070381,adult
0,89,3,1,40.5,2,Male,20.77,3,neutral,no_switch,26,1,0.725671964853827,0.7190780356070381,adult
0,89,2,0,59.5,2,Male,20.77,4,poor,switch,28,0,0.9097976872794249,0.7190780356070381,adult
0,89,2,0,51.0,2,Male,20.77,4,poor,no_switch,29,1,1.0018605484922238,0.7190780356070381,adult
0,89,2,0,54.5,2,Male,20.77,4,poor,no_switch,30,2,1.0939234097050228,0.7190780356070381,adult
0,89,5,0,41.0,5,Male,20.77,4,rich,switch,31,0,1.1859862709178217,0.7190780356070381,adult
0,89,6,0,37.5,6,Male,20.77,4,rich,no_switch,32,1,1.2780491321306207,0.7190780356070381,adult
0,89,8,2,32.0,6,Male,20.77,4,rich,no_switch,33,2,1.3701119933434196,0.7190780356070381,adult
0,89,6,0,38.5,6,Male,20.77,4,rich,no_switch,34,3,1.4621748545562185,0.7190780356070381,adult
0,89,5,0,41.5,5,Male,20.77,4,rich,no_switch,35,4,1.5542377157690175,0.7190780356070381,adult
0,89,6,1,37.5,5,Male,20.77,4,rich,no_switch,36,5,1.6463005769818164,0.7190780356070381,adult
0,90,3,1,10.0,2,Male,25.75,1,poor,no_switch,0,0,-1.6626814444788587,1.651115987654727,adult
0,90,3,1,12.5,2,Male,25.75,1,poor,no_switch,1,1,-1.5731524436223048,1.651115987654727,adult
0,90,3,1,31.5,2,Male,25.75,1,neutral,switch,2,0,-1.4836234427657509,1.651115987654727,adult
0,90,4,1,22.0,3,Male,25.75,1,neutral,no_switch,3,1,-1.394094441909197,1.651115987654727,adult
0,90,3,1,38.0,2,Male,25.75,1,neutral,no_switch,4,2,-1.304565441052643,1.651115987654727,adult
0,90,9,2,19.0,7,Male,25.75,1,rich,switch,5,0,-1.2150364401960891,1.651115987654727,adult
0,90,10,3,18.0,7,Male,25.75,1,rich,no_switch,6,1,-1.1255074393395352,1.651115987654727,adult
0,90,8,1,29.0,7,Male,25.75,1,rich,no_switch,7,2,-1.0359784384829813,1.651115987654727,adult
0,90,2,0,65.0,2,Male,25.75,2,poor,no_switch,9,1,-0.8569204367698734,1.651115987654727,adult
0,90,2,0,58.5,2,Male,25.75,2,poor,no_switch,10,2,-0.7673914359133195,1.651115987654727,adult
0,90,1,-1,54.5,2,Male,25.75,2,poor,no_switch,11,3,-0.6778624350567656,1.651115987654727,adult
0,90,9,2,25.5,7,Male,25.75,2,rich,switch,12,0,-0.5883334342002117,1.651115987654727,adult
0,90,8,2,23.5,6,Male,25.75,2,rich,no_switch,13,1,-0.4988044333436577,1.651115987654727,adult
0,90,8,2,27.5,6,Male,25.75,2,rich,no_switch,14,2,-0.4092754324871038,1.651115987654727,adult
0,90,7,1,34.0,6,Male,25.75,2,rich,no_switch,15,3,-0.3197464316305499,1.651115987654727,adult
0,90,5,0,39.0,5,Male,25.75,2,rich,no_switch,16,4,-0.23021743077399595,1.651115987654727,adult
0,90,3,1,38.0,2,Male,25.75,3,neutral,no_switch,18,1,-0.05115942906088809,1.651115987654727,adult
0,90,6,1,35.5,5,Male,25.75,3,rich,switch,19,0,0.03836957179566583,1.651115987654727,adult
0,90,3,1,41.5,2,Male,25.75,3,neutral,switch,20,0,0.12789857265221977,1.651115987654727,adult
0,90,3,1,39.0,2,Male,25.75,3,neutral,no_switch,21,1,0.21742757350877367,1.651115987654727,adult
0,90,3,1,47.0,2,Male,25.75,3,neutral,no_switch,22,2,0.30695657436532764,1.651115987654727,adult
0,90,3,1,32.5,2,Male,25.75,3,neutral,no_switch,23,3,0.39648557522188155,1.651115987654727,adult
0,90,5,-2,51.0,7,Male,25.75,3,rich,switch,24,0,0.48601457607843546,1.651115987654727,adult
0,90,4,-1,53.0,5,Male,25.75,3,rich,no_switch,25,1,0.5755435769349894,1.651115987654727,adult
0,90,3,1,39.0,2,Male,25.75,3,neutral,switch,26,0,0.6650725777915433,1.651115987654727,adult
0,90,3,1,34.5,2,Male,25.75,3,neutral,no_switch,27,1,0.7546015786480973,1.651115987654727,adult
0,90,2,0,62.0,2,Male,25.75,4,poor,switch,29,0,0.9336595803612051,1.651115987654727,adult
0,90,2,0,59.5,2,Male,25.75,4,poor,no_switch,30,1,1.023188581217759,1.651115987654727,adult
0,90,2,0,63.0,2,Male,25.75,4,poor,no_switch,31,2,1.112717582074313,1.651115987654727,adult
0,90,6,1,37.5,5,Male,25.75,4,rich,switch,32,0,1.2022465829308668,1.651115987654727,adult
0,90,6,0,43.5,6,Male,25.75,4,rich,no_switch,33,1,1.2917755837874207,1.651115987654727,adult
0,90,8,2,28.0,6,Male,25.75,4,rich,no_switch,34,2,1.3813045846439747,1.651115987654727,adult
0,90,8,2,31.0,6,Male,25.75,4,rich,no_switch,35,3,1.4708335855005286,1.651115987654727,adult
0,90,4,-2,56.5,6,Male,25.75,4,rich,no_switch,36,4,1.5603625863570827,1.651115987654727,adult
0,90,6,1,37.0,5,Male,25.75,4,rich,no_switch,37,5,1.6498915872136366,1.651115987654727,adult
0,91,3,1,12.5,2,male,25.79,1,poor,no_switch,0,0,-1.6228882382241339,1.6586022362655515,adult
0,91,3,1,13.0,2,male,25.79,1,poor,no_switch,1,1,-1.4980506814376622,1.6586022362655515,adult
0,91,8,6,1.5,2,male,25.79,1,neutral,switch,2,0,-1.3732131246511903,1.6586022362655515,adult
0,91,6,3,3.5,3,male,25.79,1,neutral,no_switch,3,1,-1.2483755678647184,1.6586022362655515,adult
0,91,5,2,7.5,3,male,25.79,1,neutral,no_switch,4,2,-1.1235380110782465,1.6586022362655515,adult
0,91,15,9,3.5,6,male,25.79,1,rich,switch,5,0,-0.9987004542917747,1.6586022362655515,adult
0,91,2,0,60.0,2,male,25.79,2,poor,switch,7,0,-0.7490253407188311,1.6586022362655515,adult
0,91,3,1,17.0,2,male,25.79,2,poor,no_switch,8,1,-0.6241877839323592,1.6586022362655515,adult
0,91,3,1,12.0,2,male,25.79,2,poor,no_switch,9,2,-0.49935022714588734,1.6586022362655515,adult
0,91,12,4,9.5,8,male,25.79,2,rich,switch,10,0,-0.37451267035941554,1.6586022362655515,adult
0,91,14,7,6.0,7,male,25.79,2,rich,no_switch,11,1,-0.24967511357294367,1.6586022362655515,adult
0,91,12,5,11.5,7,male,25.79,2,rich,no_switch,12,2,-0.12483755678647183,1.6586022362655515,adult
0,91,5,2,10.0,3,male,25.79,3,neutral,switch,14,0,0.12483755678647183,1.6586022362655515,adult
0,91,15,8,8.0,7,male,25.79,3,rich,switch,15,0,0.24967511357294367,1.6586022362655515,adult
0,91,5,2,11.0,3,male,25.79,3,neutral,switch,16,0,0.37451267035941554,1.6586022362655515,adult
0,91,5,2,12.0,3,male,25.79,3,neutral,no_switch,17,1,0.49935022714588734,1.6586022362655515,adult
0,91,5,2,9.0,3,male,25.79,3,neutral,no_switch,18,2,0.6241877839323592,1.6586022362655515,adult
0,91,5,3,9.0,2,male,25.79,3,neutral,no_switch,19,3,0.7490253407188311,1.6586022362655515,adult
0,91,3,1,18.0,2,male,25.79,4,poor,switch,21,0,0.9987004542917747,1.6586022362655515,adult
0,91,3,1,11.5,2,male,25.79,4,poor,no_switch,22,1,1.1235380110782465,1.6586022362655515,adult
0,91,2,0,59.5,2,male,25.79,4,poor,no_switch,23,2,1.2483755678647184,1.6586022362655515,adult
0,91,14,7,7.0,7,male,25.79,4,rich,switch,24,0,1.3732131246511903,1.6586022362655515,adult
0,91,14,7,8.0,7,male,25.79,4,rich,no_switch,25,1,1.4980506814376622,1.6586022362655515,adult
0,91,12,5,10.0,7,male,25.79,4,rich,no_switch,26,2,1.6228882382241339,1.6586022362655515,adult
0,92,4,2,2.0,2,Male,19.98,1,poor,no_switch,0,0,-1.625972706853999,0.5712246255432483,adult
0,92,2,0,62.5,2,Male,19.98,1,poor,no_switch,1,1,-1.5095118518176245,0.5712246255432483,adult
0,92,5,3,9.5,2,Male,19.98,1,neutral,switch,2,0,-1.3930509967812499,0.5712246255432483,adult
0,92,5,2,11.0,3,Male,19.98,1,neutral,no_switch,3,1,-1.2765901417448753,0.5712246255432483,adult
0,92,5,2,9.0,3,Male,19.98,1,neutral,no_switch,4,2,-1.1601292867085007,0.5712246255432483,adult
0,92,15,8,5.0,7,Male,19.98,1,rich,switch,5,0,-1.043668431672126,0.5712246255432483,adult
0,92,12,6,10.0,6,Male,19.98,1,rich,no_switch,6,1,-0.9272075766357516,0.5712246255432483,adult
0,92,3,1,9.0,2,Male,19.98,2,poor,switch,8,0,-0.6942858665630024,0.5712246255432483,adult
0,92,4,2,2.0,2,Male,19.98,2,poor,no_switch,9,1,-0.5778250115266278,0.5712246255432483,adult
0,92,3,1,13.0,2,Male,19.98,2,poor,no_switch,10,2,-0.4613641564902532,0.5712246255432483,adult
0,92,11,5,9.0,6,Male,19.98,2,rich,switch,11,0,-0.3449033014538786,0.5712246255432483,adult
0,92,11,5,11.5,6,Male,19.98,2,rich,no_switch,12,1,-0.22844244641750402,0.5712246255432483,adult
